OBJECTID,cat_ID_con,dist_catch_coast_km
-1,Bristol_Bay_1023044,36.019702193957585
-1,Bristol_Bay_2041471,40.572897774792253
-1,Bristol_Bay_2065755,23.215123490098101
-1,Bristol_Bay_2065914,65.316561299167944
-1,Bristol_Bay_2066924,5.086826010675040
-1,Bristol_Bay_2066955,39.468765288838817
-1,Bristol_Bay_2067494,58.701771701965889
-1,Bristol_Bay_2068072,65.271640666692221
-1,Bristol_Bay_2068584,97.510337573922342
-1,Bristol_Bay_2070402,105.897342740016214
-1,Bristol_Bay_2071934,43.946964325256708
-1,Bristol_Bay_2072993,71.985474444859079
-1,Bristol_Bay_2073464,14.843300526169593
-1,Bristol_Bay_2074424,77.660658728964236
-1,Bristol_Bay_2078232,66.508920092423836
-1,Bristol_Bay_2078282,66.234381852668960
-1,Bristol_Bay_2082373,68.300086872800989
-1,Bristol_Bay_2082393,68.799646936795241
-1,Bristol_Bay_2084713,70.216280628775010
-1,Bristol_Bay_2085642,87.202763602840719
-1,Bristol_Bay_2085962,82.732985202170013
-1,Bristol_Bay_2087913,72.586975912667597
-1,Bristol_Bay_2088163,71.861133785367343
-1,Bristol_Bay_2088253,71.171014484227172
-1,Bristol_Bay_2088326,37.454129287049859
-1,Bristol_Bay_2088586,55.755782268680051
-1,Bristol_Bay_3023044,78.918147995109564
-1,Bristol_Bay_3024343,35.947294921912643
-1,Bristol_Bay_3030955,75.489770195484780
-1,Bristol_Bay_3033666,72.245312673438121
-1,Bristol_Bay_3033956,63.369025224307087
-1,Bristol_Bay_3034126,60.056198174743948
-1,Bristol_Bay_4046617,3.730355643217830
-1,Bristol_Bay_4048046,33.123581650872971
-1,Bristol_Bay_4051055,54.954435025796144
-1,Bristol_Bay_4051056,14.136547404168516
-1,Bristol_Bay_4051616,25.733093158393171
-1,Bristol_Bay_4052076,32.016998488708268
-1,Bristol_Bay_4054120,107.169390243050145
-1,Bristol_Bay_4054200,107.894118952369325
-1,Bristol_Bay_4055337,1.393735511101281
-1,Bristol_Bay_4059016,26.788863444839809
-1,Bristol_Bay_4059736,22.409960554185989
-1,Bristol_Bay_4060036,20.559562105577850
-1,Bristol_Bay_4061136,27.955391820866843
-1,Bristol_Bay_4063606,32.062749750406560
-1,Bristol_Bay_4063775,51.629618456820623
-1,Bristol_Bay_4064055,54.249082385746348
-1,Bristol_Bay_4064845,55.844684472302120
-1,Bristol_Bay_4068584,70.841344442366548
-1,Bristol_Bay_4069455,42.325197204984541
-1,Bristol_Bay_4069495,46.224408979276326
-1,Bristol_Bay_4069586,33.657182565390620
-1,Bristol_Bay_4071036,44.008075509484854
-1,Bristol_Bay_4071256,40.119805780700716
-1,Bristol_Bay_4071625,49.417644147934411
-1,Bristol_Bay_4073375,54.996539665629570
-1,Bristol_Bay_4074184,63.218630030804981
-1,Bristol_Bay_4074505,64.461046671637092
-1,Bristol_Bay_4074726,36.351370342120418
-1,Bristol_Bay_4075225,54.775883351432753
-1,Bristol_Bay_4075474,72.999213866859918
-1,Bristol_Bay_4075715,53.222517868655899
-1,Bristol_Bay_4076505,45.676083644871404
-1,Bristol_Bay_4076575,62.344212707526403
-1,Bristol_Bay_4076675,54.692974764974551
-1,Bristol_Bay_4078235,44.338586513536114
-1,Bristol_Bay_4079234,63.910766628491601
-1,Bristol_Bay_4080045,51.897030350785755
-1,Bristol_Bay_4080875,64.848751595578506
-1,Bristol_Bay_4082225,63.878764560439926
-1,Bristol_Bay_4084145,55.875939316252740
-1,Bristol_Bay_4084351,75.131615773680892
-1,Bristol_Bay_4084915,66.189458388987589
-1,Bristol_Bay_4086815,45.333583402527637
-1,Bristol_Bay_4087015,55.486373702389734
-1,Bristol_Bay_4087224,63.964725699617375
-1,Bristol_Bay_4088675,46.588446167776404
-1,Bristol_Bay_4088904,95.814469217519189
-1,Bristol_Bay_4089074,104.078167830097286
-1,Bristol_Bay_4089384,64.257538718400085
-1,Bristol_Bay_4089394,63.975599044657159
-1,Bristol_Bay_4089574,72.050929333155892
-1,Bristol_Bay_4091164,73.254930198429975
-1,Bristol_Bay_4091424,89.764884624997237
-1,Bristol_Bay_4092244,85.304427756015841
-1,Bristol_Bay_4093084,75.699558979444888
-1,Bristol_Bay_4095301,118.053623834131727
-1,Bristol_Bay_4095374,63.398527416026809
-1,Bristol_Bay_4096064,67.974225298500031
-1,Bristol_Bay_4096454,79.035552403796970
-1,Bristol_Bay_4098114,63.027983691560472
-1,Bristol_Bay_4098704,90.670683738203863
-1,Bristol_Bay_4099594,88.990891635606857
-1,Bristol_Bay_4099694,105.038980027615850
-1,Bristol_Bay_4101123,94.395495811304627
-1,Bristol_Bay_4101274,85.818472010971064
-1,Bristol_Bay_4102124,80.569560801935523
-1,Bristol_Bay_4104574,97.475199470874429
-1,Bristol_Bay_4105204,101.272244728201571
-1,Bristol_Bay_4105594,85.667266081897466
-1,Bristol_Bay_4105844,103.195553434071385
-1,Bristol_Bay_4106904,87.704864781779179
-1,Bristol_Bay_4107464,104.556143380316144
-1,Bristol_Bay_4115672,120.628730319128294
-1,Bristol_Bay_5008707,1.435469345552172
-1,Bristol_Bay_5020796,5.585892869869829
-1,Bristol_Bay_5021476,8.539863928774972
-1,Bristol_Bay_5030363,32.873174132644927
-1,Bristol_Bay_5030704,29.060727499554293
-1,Bristol_Bay_5032474,33.578635982218586
-1,Bristol_Bay_5033094,22.325519210281993
-1,Bristol_Bay_5034893,61.697450363260160
-1,Bristol_Bay_5038375,12.685404857563254
-1,Cook_Inlet_75004200007057,1.477623837091067
-1,Cook_Inlet_75004300006312,5.254325112089150
-1,Cook_Inlet_75004300001906,0.942917194920085
-1,Cook_Inlet_75004300000100,4.647628782119902
-1,Cook_Inlet_75004300004983,3.517972437336603
-1,Cook_Inlet_75004300004332,0.488940545811177
-1,Cook_Inlet_75004300006239,1.120883180569751
-1,Cook_Inlet_75004300004304,4.232855498436519
-1,Cook_Inlet_75004300002332,6.363795484827343
-1,Cook_Inlet_75004300005437,11.972865717537578
-1,Cook_Inlet_75004300003464,13.956386799200063
-1,Cook_Inlet_75004300005171,5.453064184007035
-1,Cook_Inlet_75004300004701,6.612001887240893
-1,Cook_Inlet_75004300005303,6.216618339539971
-1,Cook_Inlet_75004300006440,13.732853914125954
-1,Cook_Inlet_75004300004254,4.776236173892924
-1,Cook_Inlet_75004300001207,5.971474831166329
-1,Cook_Inlet_75004300005245,2.620146096353795
-1,Cook_Inlet_75004300000311,9.980660351664776
-1,Cook_Inlet_75004300008012,0.980619684440015
-1,Cook_Inlet_75004300004192,1.633027862108887
-1,Cook_Inlet_75004300007324,6.457687785803760
-1,Cook_Inlet_75004300001162,1.761201394848865
-1,Cook_Inlet_75004300004217,0.864747598101024
-1,Cook_Inlet_75004300002207,2.029149113129686
-1,Cook_Inlet_75004300003409,13.278482863106063
-1,Cook_Inlet_75004300002142,6.775199152980923
-1,Cook_Inlet_75004300002314,6.008472210256341
-1,Cook_Inlet_75004300003171,7.675679029521985
-1,Cook_Inlet_75004300000101,1.849528716903976
-1,Cook_Inlet_75004300005352,8.520114655251415
-1,Cook_Inlet_75004300000856,20.009673867755509
-1,Cook_Inlet_75004300004341,6.582985914951601
-1,Cook_Inlet_75004300002289,3.488063946424580
-1,Cook_Inlet_75004300007331,0.543459804496017
-1,Cook_Inlet_75004300006376,6.168526781195063
-1,Cook_Inlet_75004300002278,7.060377635299618
-1,Cook_Inlet_75004300002352,6.963933059743523
-1,Cook_Inlet_75004300001210,3.391754427499999
-1,Cook_Inlet_75004300004452,10.692474512453469
-1,Cook_Inlet_75004300000105,1.678046013945760
-1,Cook_Inlet_75004300006071,1.640620811872075
-1,Cook_Inlet_75004300004324,1.372133208570734
-1,Cook_Inlet_75004300001288,11.442485799539845
-1,Cook_Inlet_75004300006013,20.200719024452216
-1,Cook_Inlet_75004400004829,45.889425466128500
-1,Cook_Inlet_75004400000576,43.056379790132937
-1,Cook_Inlet_75004400006041,24.022683602687998
-1,Cook_Inlet_75004400010402,11.461216951551148
-1,Cook_Inlet_75004400008856,32.147463116989208
-1,Cook_Inlet_75004400010754,47.620711406564361
-1,Cook_Inlet_75004400010810,33.209266330361714
-1,Cook_Inlet_75004400002950,46.729050158140751
-1,Cook_Inlet_75004400009144,51.740360353660201
-1,Cook_Inlet_75004400006357,41.124914985929237
-1,Cook_Inlet_75004400007385,9.707106803410184
-1,Cook_Inlet_75004400007948,45.175336932424941
-1,Cook_Inlet_75004400009261,48.055806806163098
-1,Cook_Inlet_75004400001510,9.754862610971710
-1,Cook_Inlet_75004400007387,1.898251134912690
-1,Cook_Inlet_75004400010320,6.143308299566268
-1,Cook_Inlet_75004400001568,16.746114204010052
-1,Cook_Inlet_75004400008917,5.258518171193633
-1,Cook_Inlet_75004400001952,46.619572095080464
-1,Cook_Inlet_75004400009919,19.168544538619464
-1,Cook_Inlet_75004400001498,6.480891409255139
-1,Cook_Inlet_75004400011711,6.379127221565168
-1,Cook_Inlet_75004400003452,32.378683750897892
-1,Cook_Inlet_75004400007388,14.078367054359436
-1,Cook_Inlet_75004400000627,0.416863468263680
-1,Cook_Inlet_75004400003042,1.000826622351180
-1,Cook_Inlet_75004400002041,43.338181461225616
-1,Cook_Inlet_75004400011322,18.764933395528757
-1,Cook_Inlet_75004400001872,43.079430895275536
-1,Cook_Inlet_75004400009331,45.912531771343247
-1,Cook_Inlet_75004400009308,37.490027397185457
-1,Cook_Inlet_75004400006846,31.025236972554232
-1,Cook_Inlet_75004400003154,30.952053206594890
-1,Cook_Inlet_75004400002951,44.593706632958657
-1,Cook_Inlet_75004400009260,47.214683981034682
-1,Cook_Inlet_75000100000981,4.703786798282245
-1,Cook_Inlet_75000100003094,12.943322685581174
-1,Cook_Inlet_75000100003947,2.939473339357362
-1,Cook_Inlet_75000100002463,3.444684195396084
-1,Cook_Inlet_75000100001919,9.364212518518395
-1,Cook_Inlet_75000100004336,6.645974613257858
-1,Cook_Inlet_75000100000004,4.145145873522837
-1,Cook_Inlet_75000100000652,1.191164794541631
-1,Cook_Inlet_75000100004200,15.254349660952254
-1,Cook_Inlet_75000100002523,12.163968396442053
-1,Cook_Inlet_75000100000059,0.984030746931640
-1,Cook_Inlet_75000400000173,18.671654141761994
-1,Cook_Inlet_75000400009620,17.764385242647172
-1,Cook_Inlet_75000400014405,13.673004030080893
-1,Cook_Inlet_75000400014403,23.965833551875992
-1,Cook_Inlet_75000700036166,104.082712782453427
-1,Cook_Inlet_75000700030756,150.437321180061303
-1,Cook_Inlet_75000700032122,200.155453198601975
-1,Cook_Inlet_75000500009621,180.419345028228150
-1,Cook_Inlet_75000500011984,130.250608320029443
-1,Cook_Inlet_75000500009975,139.445639264028358
-1,Cook_Inlet_75000500010609,122.752777977179122
-1,Cook_Inlet_75000300025361,96.822123108786030
-1,Cook_Inlet_75000600010189,44.284340921662071
-1,Cook_Inlet_75000600030148,123.528828204817799
-1,Cook_Inlet_75000200008033,72.400529382179855
-1,Cook_Inlet_75000200002920,71.617322865341606
-1,Cook_Inlet_75000200000411,75.337449708490979
-1,Cook_Inlet_75000200008551,43.210562279777825
-1,Cook_Inlet_75000200007305,30.269022031119043
-1,Cook_Inlet_75000200015657,93.576053350837483
-1,Cook_Inlet_75000200003107,84.654420885670206
-1,Cook_Inlet_75000200008009,91.033617155531587
-1,Cook_Inlet_75000200013536,81.425559712613193
-1,Cook_Inlet_75000200015867,84.916156325205023
-1,Cook_Inlet_75000200010712,84.821842983433257
-1,Cook_Inlet_75000200003070,85.592618920289766
-1,Cook_Inlet_75000200006065,74.666434580102646
-1,Cook_Inlet_75000200010532,77.304072085543865
-1,Cook_Inlet_75000200005573,85.586484123078733
-1,Cook_Inlet_75000200005575,85.438218733852182
-1,Cook_Inlet_75000200018331,55.132962743919954
-1,Cook_Inlet_75000200005504,58.879564865703600
-1,Cook_Inlet_75000200003013,60.858675685740209
-1,Cook_Inlet_75000200015680,75.119530479049388
-1,Cook_Inlet_75000200000416,77.631261267027128
-1,Cook_Inlet_75000200005413,91.094450947364862
-1,Cook_Inlet_75000200002930,92.639602195730347
-1,Cook_Inlet_75000200010359,82.484776001541988
-1,Cook_Inlet_75000200010144,87.191880072882697
-1,Cook_Inlet_75000200018266,95.565630255974341
-1,Cook_Inlet_75000200002753,103.824330409128720
-1,Cook_Inlet_75000200015505,109.055207415996733
-1,Cook_Inlet_75000200015584,103.805382308590808
-1,Cook_Inlet_75000200002806,104.420376489666921
-1,Cook_Inlet_75000200007853,107.580223425299806
-1,Cook_Inlet_75000200018577,90.861161222253884
-1,Cook_Inlet_75000200015695,102.294447043058710
-1,Cook_Inlet_75000200013033,107.575941051747847
-1,Cook_Inlet_75000200005075,107.840572039857832
-1,Cook_Inlet_75000200007839,99.861078702848118
-1,Cook_Inlet_75000200007958,104.379741344341213
-1,Cook_Inlet_75000200013189,101.803401656438410
-1,Cook_Inlet_75000200002934,93.193460699597750
-1,Cook_Inlet_75000200018235,101.559488509298475
-1,Cook_Inlet_75000200013258,100.058196184301920
-1,Cook_Inlet_75000200018069,105.019180201679617
-1,Cook_Inlet_75000200013187,100.097568860737510
-1,Cook_Inlet_75000200007646,99.403799286461606
-1,Cook_Inlet_75000200000010,110.712599487821123
-1,Cook_Inlet_75000200013185,101.033929349465993
-1,Cook_Inlet_75000200010344,102.987125481298293
-1,Cook_Inlet_75000200010538,93.274638883613108
-1,Cook_Inlet_75000200010547,99.716524349754096
-1,Cook_Inlet_75000200005606,100.090290738038505
-1,Cook_Inlet_75000200002554,100.476964244125668
-1,Cook_Inlet_75000200017518,30.343296901601637
-1,Cook_Inlet_75000200018332,55.750052809373848
-1,Cook_Inlet_75000200015469,100.651645279150955
-1,Cook_Inlet_75000200010540,95.047795468913307
-1,Cook_Inlet_75000200018806,53.621397736382868
-1,Cook_Inlet_75000200003094,61.128588126786120
-1,Cook_Inlet_75000200014914,29.126362769966384
-1,Cook_Inlet_75000200007639,102.545569553828656
-1,Cook_Inlet_75000200013266,60.515138896355104
-1,Cook_Inlet_75000200010391,105.468070068184247
-1,Cook_Inlet_75000200015860,60.965788307790120
-1,Cook_Inlet_75000200005503,60.078694570032482
-1,Cook_Inlet_75000200000213,105.987836771083536
-1,Cook_Inlet_75000200015782,61.003900346502036
-1,Cook_Inlet_75000200011141,36.994464715414978
-1,Cook_Inlet_75000200008051,93.411529013572476
-1,Cook_Inlet_75000200013319,54.738370251014821
-1,Cook_Inlet_75000200007852,105.031905751142688
-1,Cook_Inlet_75000200000465,59.268436043943503
-1,Cook_Inlet_75000200013237,58.877471801239878
-1,Cook_Inlet_75000200007870,106.758689670926415
-1,Cook_Inlet_75000200000011,108.331873606688021
-1,Cook_Inlet_75000200013953,17.112403193692991
-1,Cook_Inlet_75000200004615,22.036748400360086
-1,Cook_Inlet_75000200010148,73.910876268676517
-1,Cook_Inlet_75000200013892,21.696748937288600
-1,Cook_Inlet_75000200013179,95.507962024105368
-1,Cook_Inlet_75000200007660,19.526596580002966
-1,Cook_Inlet_75000200002984,60.645467216797535
-1,Cook_Inlet_75000200005448,91.612404477423695
-1,Cook_Inlet_75000200018581,17.411120533907972
-1,Cook_Inlet_75000200011336,34.656200330208712
-1,Cook_Inlet_75000200012999,16.820389448177444
-1,Cook_Inlet_75000200003732,16.617855617144453
-1,Cook_Inlet_75000200008734,28.067261750390973
-1,Cook_Inlet_75000200000021,16.583301490915929
-1,Cook_Inlet_75000200005532,56.023225438615135
-1,Cook_Inlet_75000200018882,21.885192873034580
-1,Cook_Inlet_75000200005404,76.792696856840365
-1,Cook_Inlet_75000200015587,104.974213525240458
-1,Cook_Inlet_75000200015319,26.160129158343921
-1,Cook_Inlet_75000200015900,44.272405414187297
-1,Cook_Inlet_75000200005077,92.934067847075923
-1,Cook_Inlet_75000200008950,16.060592220673652
-1,Cook_Inlet_75000200015320,21.123666315642179
-1,Cook_Inlet_75000200012046,17.135020593604313
-1,Cook_Inlet_75000200002162,29.843327809777627
-1,Cook_Inlet_75000200011392,18.315027541750492
-1,Cook_Inlet_75000200000278,86.076015395431853
-1,Cook_Inlet_75000200018259,90.809825813945551
-1,Cook_Inlet_75000200005444,77.280680451142373
-1,Cook_Inlet_75000200018203,91.282199181307021
-1,Cook_Inlet_75000200008110,89.140146716854375
-1,Cook_Inlet_75000200018317,87.720975102551648
-1,Cook_Inlet_75000200000949,71.530864567920247
-1,Cook_Inlet_75000200013249,87.590157183190371
-1,Cook_Inlet_75000200013010,81.534823196443995
-1,Cook_Inlet_75000200000418,90.690463586449241
-1,Cook_Inlet_75000200002552,93.110102706031157
-1,Cook_Inlet_75000200008508,22.053410248620001
-1,Cook_Inlet_75000200007670,17.844973119398013
-1,Cook_Inlet_75000200008676,30.778417054294984
-1,Cook_Inlet_75000200018667,23.510368016177495
-1,Cook_Inlet_75000200011572,15.986530192490196
-1,Cook_Inlet_75000200011623,16.092610648046588
-1,Cook_Inlet_75000200019765,18.234965221512258
-1,Cook_Inlet_75000200016095,18.876445628908019
-1,Cook_Inlet_75000200014508,16.223257978041367
-1,Cook_Inlet_75000200015883,46.537179879344365
-1,Cook_Inlet_75000200014057,16.949673539782051
-1,Cook_Inlet_75000200019263,17.498637506609452
-1,Cook_Inlet_75000200003896,16.474198120722455
-1,Cook_Inlet_75000200005619,47.191962379456164
-1,Cook_Inlet_75000200003312,41.901267998786892
-1,Cook_Inlet_75000200014207,15.825739300647081
-1,Cook_Inlet_75000200007927,27.353905366146872
-1,Cook_Inlet_75000200011034,22.478404972852648
-1,Cook_Inlet_75000200015882,48.465773894047054
-1,Cook_Inlet_75000200016094,17.057718880053098
-1,Cook_Inlet_75000200008452,16.317390722333588
-1,Cook_Inlet_75005300022831,3.055497475691551
-1,Cook_Inlet_75005300011378,5.549703655451218
-1,Cook_Inlet_75005400001203,1.058661576679546
-1,Cook_Inlet_75005400029139,0.436301360744520
-1,Cook_Inlet_75005400013272,1.850384000967303
-1,Copper_River_75019800000406,213.427854448351070
-1,Copper_River_75019800010313,211.560640368206862
-1,Copper_River_75019800014348,216.813609923594527
-1,Copper_River_75019800001957,219.124224674128214
-1,Copper_River_75019800019692,141.457165258630283
-1,Copper_River_75019600118138,159.455123740504462
-1,Copper_River_75019700004190,136.914761685675899
-1,Copper_River_75019700004084,131.791570169143512
-1,Copper_River_75019700017692,149.206967843615331
-1,Copper_River_75019700001794,128.863434327163901
-1,Copper_River_75019700003889,136.282360003641600
-1,Copper_River_75003900062338,103.995987091983764
-1,Copper_River_75003900033524,4.433825228767532
-1,Copper_River_75003900054316,10.090728069175771
-1,Copper_River_75003900055039,4.552397818705745
-1,Copper_River_75003900023942,4.821841284835338
-1,Copper_River_75003900058380,9.491915669826671
-1,Copper_River_75003900028507,7.571190294119950
-1,Copper_River_75003900027489,3.580503521001276
-1,Copper_River_75003900044936,2.894686101712271
-1,Copper_River_75003900023855,3.270003312620469
-1,Copper_River_75003900044738,2.164755360054963
-1,Copper_River_75003900055694,1.314772096237144
-1,Copper_River_75003900023674,1.699239278830539
-1,Copper_River_75003900062264,8.935507997146122
-1,Copper_River_75003900055316,8.120494090731796
-1,Copper_River_75003900039073,0.583169534796424
-1,Copper_River_75003900027771,0.591749420368465
-1,Kodiak_48267,0.626365828662678
-1,Kodiak_49617,0.167107116259850
-1,Kodiak_50197,0.251854260978268
-1,Kodiak_64593,0.414167467270358
-1,Kodiak_72144,2.486976131439818
-1,Kodiak_76954,3.742737674751223
-1,Kodiak_77794,0.769385521060687
-1,Kodiak_90346,7.715344608979922
-1,Kodiak_93176,15.524308452505066
-1,Kodiak_94216,14.864972319305982
-1,Kodiak_97276,13.066698578172208
-1,Kodiak_99516,12.595020162120456
-1,Kodiak_100826,13.902954244417172
-1,Kodiak_101556,13.408574726594949
-1,Kodiak_103096,8.393720345873453
-1,Kodiak_103196,10.639977407600368
-1,Kodiak_103296,17.232578837367782
-1,Kodiak_103456,16.269102087633936
-1,Kodiak_103496,2.932287689342978
-1,Kodiak_106626,8.090842888681943
-1,Kodiak_106676,7.645518813723994
-1,Kodiak_107796,9.012023838244664
-1,Kodiak_107816,8.235255250595955
-1,Kodiak_108356,0.257407850463640
-1,Kodiak_128685,1.377985646625580
-1,Kodiak_129955,8.547876466102981
-1,Kodiak_130295,3.764168361065041
-1,Kodiak_130735,3.820542301330232
-1,Prince_William_Sound_18457,0.359537708414161
-1,Prince_William_Sound_26464,1.215984111114589
-1,Prince_William_Sound_28086,0.466952301976184
-1,Prince_William_Sound_29854,0.108600195000541
-1,Prince_William_Sound_30884,0.313090215100915
-1,Prince_William_Sound_31865,0.136531099056442
-1,Prince_William_Sound_36645,0.087264815128714
-1,Prince_William_Sound_37815,0.580634230014034
-1,Prince_William_Sound_38993,0.477826286770869
-1,Prince_William_Sound_40285,0.854112922378231
-1,Prince_William_Sound_41515,0.166972034238458
-1,Prince_William_Sound_42563,0.635615676391941
-1,Prince_William_Sound_43055,2.425552994381965
-1,Prince_William_Sound_43185,11.957244434881673
-1,Prince_William_Sound_43383,0.273508231721380
-1,Prince_William_Sound_43933,0.332446694933647
-1,Prince_William_Sound_43973,0.148033128446967
-1,Prince_William_Sound_44553,0.661017891579252
-1,Prince_William_Sound_46055,0.285628685301932
-1,Prince_William_Sound_46513,0.579657692788858
